uid,spotify_id,name,artist,year,decade,popularity,energy,valence,danceability,acousticness,instrumentalness,speechiness,mds_x,mds_y,energy_band,contrast
3lWtpc2gKflv5xG7qGVA9l,3lWtpc2gKflv5xG7qGVA9l,I Can't Give You Anything But Love,Harry Curtis,1923,1920,0.0,0.516,0.779,0.733,0.8590000000000001,0.0,0.0475,-0.123490989299494,0.385016465433413,middle,other
0xOgGPN7fDszF6wLpPBE6r,0xOgGPN7fDszF6wLpPBE6r,"Deep Down South (From ""Pardon My Gun"")","Bix Beiderbecke And His Orchestra, Bix Beiderbecke",1924,1920,1.0,0.448,0.753,0.565,0.922,0.0434,0.0554,-0.24905669046213508,0.3452187789384604,middle,other
657I3AxRiZoTkP41zopM10,657I3AxRiZoTkP41zopM10,Alligator Crawl,Louis Armstrong & His Hot Seven,1926,1920,5.0,0.136,0.552,0.698,0.992,0.726,0.136,-0.7257215073270951,-0.127876569805777,low,other
2DTL1nQAVTK7YDRMeyFYb3,2DTL1nQAVTK7YDRMeyFYb3,Trucking Little Woman,Big Bill Broonzy,1930,1930,11.0,0.433,0.929,0.624,0.991,0.0128,0.29100000000000004,-0.24773914989763587,0.4898748392892825,middle,other
0qBk29LwwpIkK4yBwyOoGP,0qBk29LwwpIkK4yBwyOoGP,I cadetti di Guascogna,Clara Jaione,1932,1930,0.0,0.483,0.778,0.684,0.974,0.000785,0.061,-0.2333850984307364,0.4241261543598372,middle,other
0v73V7VuLgopjjCQJOoiwr,0v73V7VuLgopjjCQJOoiwr,Vito Dumas Habla al Pueblo de Su Patria - Remasterizado,"Francisco Canaro, Agustín Irusta",1932,1930,0.0,0.4,0.496,0.621,0.735,0.0,0.414,-0.15600793964192183,0.31535445670686946,middle,other
59KkICr2P3gksRXtukBrIX,59KkICr2P3gksRXtukBrIX,Am I Blue? - Take 2,Billie Holiday,1933,1930,21.0,0.0718,0.267,0.456,0.98,4.8e-05,0.0314,-0.5802239750331308,0.33578309314356475,low,other
78oBchuD7PPPpXFfLaWXxG,78oBchuD7PPPpXFfLaWXxG,Spreadin' Rhythm Around (with Teddy Wilson & His Orchestra),"Billie Holiday, Teddy Wilson",1933,1930,15.0,0.42,0.945,0.7609999999999999,0.958,0.0375,0.122,-0.21875572963845422,0.4740194456652744,middle,other
6dlLHilqWyUsVq4vMGa1GO,6dlLHilqWyUsVq4vMGa1GO,On the Sentimental Side - Take 1,Billie Holiday,1933,1930,10.0,0.132,0.494,0.648,0.911,0.0,0.0426,-0.4237935976531712,0.40190953740938545,low,other
0yGz35gJAvlXO3MTB7Undz,0yGz35gJAvlXO3MTB7Undz,Part.3 (From En Crète sans les dieux) (1934),Maurice Jaubert,1934,1930,0.0,0.569,0.487,0.438,0.8590000000000001,0.879,0.0574,-0.5193884523543884,-0.4937963566993073,middle,other
6ssyGeJUY9grIGFixiQ0m6,6ssyGeJUY9grIGFixiQ0m6,They Can't Take That Away from Me - Live,"Billie Holiday, Count Basie",1937,1930,4.0,0.299,0.62,0.505,0.961,0.0007379999999999999,0.0354,-0.3730590000670046,0.37912939291172026,middle,other
6EBFq9aN6HbeLgrV7wfHus,6EBFq9aN6HbeLgrV7wfHus,Honeysuckle Rose - Live,Benny Goodman,1938,1930,11.0,0.387,0.385,0.611,0.423,0.8420000000000001,0.0785,-0.2644922197720651,-0.5602696173454357,middle,other
5Xiw2bnTWTQkToU2FkjaVO,5Xiw2bnTWTQkToU2FkjaVO,You're Gonna See a Lot of Me (with Teddy Wilson & His Orchestra) - Take 1,"Billie Holiday, Teddy Wilson",1938,1930,4.0,0.196,0.354,0.703,0.98,1.73e-05,0.0548,-0.46564352713106505,0.38665849704482796,low,other
0lU0eFIggcIiEO9QpUZwlQ,0lU0eFIggcIiEO9QpUZwlQ,The Flaming Sword,"Duke Ellington, Duke Ellington Orchestra",1940,1940,6.0,0.618,0.371,0.608,0.6940000000000001,0.307,0.13699999999999998,-0.16234827615782652,-0.07796135415705899,middle,other
083KXXRYyo2xPxzuJWpV5n,083KXXRYyo2xPxzuJWpV5n,The World Is Mad Pt. 2 - 78rpm Version,Count Basie,1940,1940,3.0,0.295,0.509,0.608,0.96,0.412,0.0568,-0.5322410831122292,0.037501405662614465,middle,other
6MwOMl2SAgbprDTm6Ijdty,6MwOMl2SAgbprDTm6Ijdty,I See A Million People (But All I Can See Is You),Peggy Lee,1941,1940,13.0,0.145,0.464,0.6759999999999999,0.973,0.0019,0.042,-0.4671002027962798,0.4173027451717083,low,other
0NJUPykv8K6VxgZmTYZLY4,0NJUPykv8K6VxgZmTYZLY4,Resta cu' mme - Instrument and base Version,Orchestra Studio 7,1942,1940,0.0,0.29,0.27,0.6709999999999999,0.175,0.7490000000000001,0.0304,-0.10858008682124308,-0.5722945663762432,middle,other
4QUcXc1zhJighgGCVZKOpc,4QUcXc1zhJighgGCVZKOpc,"Mazurkas, Op. 30: No. 3 in D-Flat Major","Frédéric Chopin, Arthur Rubinstein",1946,1940,4.0,0.0675,0.0955,0.36,0.994,0.915,0.0474,-0.9746166912231161,-0.47570867635244657,low,other
5PaS1OgxdTDLO8Zr59aTuS,5PaS1OgxdTDLO8Zr59aTuS,"I Could Have Danced All Night (from ""My Fair Lady"") - From ""My Fair Lady""",Julie Andrews,1947,1940,5.0,0.287,0.402,0.324,0.828,4.21e-06,0.0437,-0.34972006913061043,0.23705238941542625,middle,other
2QfibkDAUFnSjh69mXkrS6,2QfibkDAUFnSjh69mXkrS6,If This Isn't Love,"Ella Logan, Donald Richards, The Lyn Murray Singers",1947,1940,2.0,0.239,0.667,0.5720000000000001,0.966,0.0,0.0482,-0.38662230287587956,0.4256459357423133,low,other
5v8Ni83qMPCsfXqhGDo88Q,5v8Ni83qMPCsfXqhGDo88Q,Little Girl Blue,Doris Day,1948,1940,13.0,0.133,0.0393,0.209,0.958,0.00867,0.0383,-0.6190171156469889,0.19001561969386951,low,other
71wQFFfwH5L0R5SjK30aXW,71wQFFfwH5L0R5SjK30aXW,The Christmas Tree Angel,The Andrews Sisters,1951,1950,28.0,0.142,0.545,0.527,0.922,0.0,0.0561,-0.4331493656854503,0.3919443929381694,low,other
1SzFWRRcrw4nXQyDZb4RAw,1SzFWRRcrw4nXQyDZb4RAw,Slipknot (Freestyle),Ouija Macc,1951,1950,8.0,0.293,0.295,0.488,0.153,0.00216,0.501,0.16890172764528713,0.059645075430581826,middle,other
6yUAjTaVwh1qPyQecmw5Fj,6yUAjTaVwh1qPyQecmw5Fj,Earl's Breakdown (with The Foggy Mountain Boys) - 78rpm Version,"Lester Flatt, Earl Scruggs, The Foggy Mountain Boys",1951,1950,7.0,0.65,0.973,0.391,0.232,0.8079999999999999,0.0308,0.11303400628059353,-0.5616980137021167,middle,other
2ynGfwePiLptW599QebWbr,2ynGfwePiLptW599QebWbr,Lullaby Of The Leaves,Gerry Mulligan Quartet,1952,1950,35.0,0.182,0.524,0.44,0.967,0.901,0.0427,-0.7915884725885302,-0.3690766700159394,low,other
1hwRl3b0RGexUjpYuRyKHX,1hwRl3b0RGexUjpYuRyKHX,I'm Sitting On Top Of The World,"Les Paul, Mary Ford",1953,1950,16.0,0.5539999999999999,0.787,0.75,0.5479999999999999,0.0321,0.0375,0.12139090734621877,0.24292894722368552,middle,other
0pZgGof2cGBF3mBdRnyABg,0pZgGof2cGBF3mBdRnyABg,Temptation,Charlie Parker,1953,1950,15.0,0.373,0.563,0.35700000000000004,0.78,0.596,0.033,-0.4495539287223201,-0.24160052448642727,middle,other
13F8PwZTHnzIFLdZfqMfnY,13F8PwZTHnzIFLdZfqMfnY,Haiti,"Frantz Casseus, Lolita Cuevas",1953,1950,13.0,0.011,0.726,0.525,0.987,9.98e-06,0.0765,-0.5084930119595508,0.4986612404919783,low,calm_positive
2adt6Y0xwFdfIi3Z5dw8ZD,2adt6Y0xwFdfIi3Z5dw8ZD,If I Could Be with You (One Hour Tonight) - 78rpm Version,Doris Day,1954,1950,28.0,0.0331,0.197,0.35200000000000004,0.928,0.0,0.0393,-0.5893255597847618,0.28576685442492916,low,other
5lLCrgPa3epNUXheIEIJX1,5lLCrgPa3epNUXheIEIJX1,Say It Isn't So,Julie London,1955,1950,35.0,0.0581,0.123,0.373,0.969,0.000195,0.0501,-0.6203259462374101,0.28011667002329455,low,other
0j1UxPCe71DJKqPf0I4gnp,0j1UxPCe71DJKqPf0I4gnp,I See Your Face Before Me - Remastered,Frank Sinatra,1955,1950,32.0,0.097,0.0762,0.238,0.8340000000000001,2.7e-05,0.0318,-0.5286438566828114,0.17737399642584328,low,other
4xTTSZHN1W67LsFK2cVF54,4xTTSZHN1W67LsFK2cVF54,Lejos de Ti,"Raul Garces, Los Caballeros Del Tango",1955,1950,33.0,0.145,0.825,0.6990000000000001,0.772,0.00274,0.0829,-0.23638675327824316,0.4529169871772321,low,calm_positive
4f0D7T8yswXUJ62AKLoMtS,4f0D7T8yswXUJ62AKLoMtS,One For Daddy-O - Remastered,Cannonball Adderley,1958,1950,50.0,0.434,0.404,0.616,0.581,0.0,0.031,-0.05031993657461033,0.17650832631876506,middle,other
0X5DcGkbxCXSadgj01ZXd7,0X5DcGkbxCXSadgj01ZXd7,Autumn Leaves,Cannonball Adderley,1958,1950,49.0,0.258,0.281,0.535,0.768,8.950000000000001e-05,0.033,-0.3149413643147673,0.235643391462224,middle,other
2htH7r8oqqEwp3BB6oh2cU,2htH7r8oqqEwp3BB6oh2cU,Come Rain or Come Shine,Ray Charles,1959,1950,55.0,0.21600000000000005,0.28300000000000003,0.35700000000000004,0.767,4.31e-06,0.0343,-0.3593836079272399,0.20680418913373214,low,other
6Srd24SS5VX3tKztnos6gk,6Srd24SS5VX3tKztnos6gk,A Fool In Love - Edit,Ike & Tina Turner,1960,1960,43.0,0.479,0.7879999999999999,0.615,0.588,0.000277,0.0644,0.047657339693954,0.27557712490002917,middle,other
6yKkA8HzwWTZ5taIMaG4Nm,6yKkA8HzwWTZ5taIMaG4Nm,My Foolish Heart,Bill Evans Trio,1961,1960,62.0,0.121,0.139,0.395,0.935,0.397,0.0327,-0.701821680496771,-0.0666672969783567,low,other
3WQTfLbnQTtQwvrDZfQxj2,3WQTfLbnQTtQwvrDZfQxj2,It's Only A Paper Moon - 1998 Digital Remaster,Frank Sinatra,1961,1960,33.0,0.16399999999999998,0.7240000000000001,0.633,0.601,0.0,0.0441,-0.12858101700461874,0.34242845870718625,low,other
6KQm6pnEA12Z4bAzhTYxLy,6KQm6pnEA12Z4bAzhTYxLy,Monster Motion,"Bobby ""Boris"" Pickett, The Crypt-Kickers",1962,1960,35.0,0.374,0.848,0.7020000000000001,0.498,0.0,0.172,0.09044120778665712,0.31916859661966196,middle,other
5mlaaeSzFsH4ouhLrUHCbw,5mlaaeSzFsH4ouhLrUHCbw,It's Now or Never,Elvis Presley,1963,1960,54.0,0.457,0.7879999999999999,0.63,0.515,8.170000000000001e-05,0.0354,0.09337735676491458,0.25472456671129146,middle,other
0MKnGJzNdEqOscI6xu9R3m,0MKnGJzNdEqOscI6xu9R3m,Jingle Bell Rock,Brenda Lee,1964,1960,47.0,0.394,0.826,0.6859999999999999,0.6729999999999999,0.0,0.039,-0.040587499947917736,0.3499633478304872,middle,other
745H5CctFr12Mo7cqa1BMH,745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations,1965,1960,79.0,0.418,0.6940000000000001,0.5720000000000001,0.635,0.0,0.0349,-0.043978977029557664,0.26885306489481287,middle,other
6eE9cM5ycPL5VXigz4fmj9,6eE9cM5ycPL5VXigz4fmj9,"There's Always Tomorrow - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",Janet Orenstein,1965,1960,39.0,0.234,0.306,0.24,0.962,2.21e-06,0.0337,-0.5087744696939948,0.2520133114204241,low,other
5LI7PoHEolR8plrf3I16sq,5LI7PoHEolR8plrf3I16sq,Fire,Jimi Hendrix,1967,1960,52.0,0.944,0.5720000000000001,0.479,0.00206,0.0283,0.115,0.643856502798267,-0.1536849427124602,high,other
1hES47PrbU8GPTI5A9lsr0,1hES47PrbU8GPTI5A9lsr0,I Never Loved a Man (The Way I Love You),Aretha Franklin,1967,1960,52.0,0.371,0.7090000000000001,0.657,0.3670000000000001,0.0459,0.0359,0.13285126180927997,0.17025137427969914,middle,other
3Y8gNcoJu1uJ5L1BZuGvqB,3Y8gNcoJu1uJ5L1BZuGvqB,Astronomy Domine,Pink Floyd,1967,1960,50.0,0.634,0.0803,0.348,0.378,0.474,0.048,-0.07662185520902626,-0.4799248157953631,middle,other
5K09WxKdlkroDyEVyOSySy,5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,1968,1960,69.0,0.32299999999999995,0.276,0.65,0.213,0.0,0.0283,0.14959058296589756,0.045266339836241135,middle,other
1PmXm1881bonBI1AlG5uaH,1PmXm1881bonBI1AlG5uaH,"Livin' in the Sunlight, Lovin' in the Moon Light",Tiny Tim,1968,1960,51.0,0.276,0.86,0.603,0.911,0.00237,0.0871,-0.2822675626762297,0.4590428434783654,middle,other
5bUlFE9dGh7pX93PUEVAue,5bUlFE9dGh7pX93PUEVAue,Born On The Bayou,Creedence Clearwater Revival,1969,1960,60.0,0.386,0.552,0.6779999999999999,0.0686,0.109,0.0464,0.3119039286770702,-0.028202192187699184,middle,other
4XMRt4xFqLzGs4wDKkSSeu,4XMRt4xFqLzGs4wDKkSSeu,Give Me Love (Give Me Peace On Earth),George Harrison,1973,1970,61.0,0.57,0.631,0.373,0.4970000000000001,0.0124,0.0441,0.0892537395794893,0.11165846040739473,middle,other
7CQQBWqFfROA5RWyY04ifv,7CQQBWqFfROA5RWyY04ifv,Diamond Girl,Seals and Crofts,1973,1970,49.0,0.386,0.414,0.575,0.463,0.00176,0.0319,0.010505525303226161,0.1385171542792645,middle,other
7Lk0PQDl3jtOr0UoZmQPhs,7Lk0PQDl3jtOr0UoZmQPhs,Diamond Dogs - 2016 Remaster,David Bowie,1974,1970,51.0,0.723,0.429,0.54,0.13,6.52e-06,0.0414,0.4261502702055506,-0.0647188476004817,high,other
5aYVqxyetmT5OYmvZCA90X,5aYVqxyetmT5OYmvZCA90X,Slow Ride,Foghat,1975,1970,54.0,0.642,0.586,0.449,0.00608,0.00707,0.0487,0.49723064241475284,-0.0715800731237832,middle,other
2SU21YLdwyTnqJpS7Jc3lD,2SU21YLdwyTnqJpS7Jc3lD,Ponta de Areia,Wayne Shorter,1975,1970,52.0,0.365,0.261,0.297,0.933,0.0274,0.0325,-0.4338294131647008,0.18712633958166472,middle,other
5Eq0mobXSnyWu1dpE6lSdY,5Eq0mobXSnyWu1dpE6lSdY,Get Closer,Seals and Crofts,1976,1970,54.0,0.4370000000000001,0.63,0.653,0.434,6.74e-05,0.028,0.11433878110443926,0.1922241185782796,middle,other
3pbAV1Q2j1mNW78wqegBGt,3pbAV1Q2j1mNW78wqegBGt,A Love of Your Own,Average White Band,1976,1970,47.0,0.544,0.603,0.523,0.394,0.000438,0.0316,0.17319070501905826,0.115391722720953,middle,other
3ykSdTGmYPFl8pDBXer1zG,3ykSdTGmYPFl8pDBXer1zG,Cocaine,Eric Clapton,1977,1970,67.0,0.502,0.6759999999999999,0.6990000000000001,0.0607,0.0337,0.0278,0.43106353224388516,0.037971547799594,middle,other
58PSYdY0GFg0LFb2PxYk4T,58PSYdY0GFg0LFb2PxYk4T,Mannish Boy,Muddy Waters,1977,1970,64.0,0.735,0.615,0.598,0.44,0.000215,0.0973,0.24703956583779552,0.11319224757350388,high,other
7Me0vOSlJfaPY7Pc4GeItd,7Me0vOSlJfaPY7Pc4GeItd,Marquee Moon,Television,1977,1970,60.0,0.536,0.732,0.49,0.0391,0.371,0.0382,0.32412639484513683,-0.2853874428152153,middle,other
06RdYCp0UxsBtWsonHfSZz,06RdYCp0UxsBtWsonHfSZz,Just the Way You Are,Billy Joel,1977,1970,55.0,0.453,0.513,0.589,0.703,2.54e-05,0.0397,-0.11345377114875539,0.23990364462578223,middle,other
1DkQMumDKBy6wj8QyaVGbx,1DkQMumDKBy6wj8QyaVGbx,There's No Way Out of Here,David Gilmour,1978,1970,49.0,0.443,0.471,0.489,0.021,0.00337,0.0276,0.37032414537022756,-0.038913113516384594,middle,other
0ZXkKRO789QKBR6ME7pIDF,0ZXkKRO789QKBR6ME7pIDF,Goodbye Cruel World,Pink Floyd,1979,1970,56.0,0.0118,0.0701,0.471,0.782,0.799,0.0407,-0.7903400138856227,-0.42526398669242543,low,other
6dw6BquK0Mv72p6HpusqKN,6dw6BquK0Mv72p6HpusqKN,Please Don't Go - Single Version,KC & The Sunshine Band,1979,1970,50.0,0.615,0.4370000000000001,0.482,0.008879999999999999,1.78e-06,0.0398,0.45753896987979237,-0.09218461667822243,middle,other
4mKlzy0qaK1c2Qw5e2VqpF,4mKlzy0qaK1c2Qw5e2VqpF,Killer Queen,Queen,1981,1980,60.0,0.56,0.58,0.564,0.339,0.0,0.0423,0.22371591742513472,0.09646597510703138,middle,other
2KY0QUeRY3IPuJI1gyU9BJ,2KY0QUeRY3IPuJI1gyU9BJ,Steppin' Out,Joe Jackson,1982,1980,53.0,0.223,0.532,0.579,0.0439,0.00232,0.0364,0.2706389672148965,0.062209336566437706,low,other
6G41H0Zd0kQ1WXWDoEotoJ,6G41H0Zd0kQ1WXWDoEotoJ,Time After Time,Cyndi Lauper,1983,1980,61.0,0.454,0.32299999999999995,0.728,0.512,1.39e-06,0.0278,0.01006750875941686,0.1495720396500974,middle,other
4q9QVIaLqjbcoqeCfM2zan,4q9QVIaLqjbcoqeCfM2zan,Creeping Death (Remastered),Metallica,1984,1980,56.0,0.977,0.179,0.31,0.000219,0.273,0.16399999999999998,0.46715727453239503,-0.5011644571586646,high,energetic_somber
2ZTequNqaDxvv5N7tFrsl9,2ZTequNqaDxvv5N7tFrsl9,The Frayed Ends of Sanity (Remastered),Metallica,1988,1980,48.0,0.909,0.672,0.483,5.16e-05,0.0512,0.0484,0.6401747395542248,-0.14523949613470716,high,other
1NCuYqMc8hKMb4cpNTcJbD,1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,1989,1980,74.0,0.565,0.365,0.78,0.736,0.00269,0.0306,-0.08851485312721301,0.22313800665360045,middle,other
6J6RWKCPN5RFKHUKEUFjxS,6J6RWKCPN5RFKHUKEUFjxS,Step by Step,New Kids On The Block,1990,1990,62.0,0.63,0.882,0.787,0.0274,6.69e-06,0.0609,0.5876811150883394,0.10170250935747395,middle,other
5Ds35L9KpUDKgSxZ6whuoQ,5Ds35L9KpUDKgSxZ6whuoQ,We Die Young,Alice In Chains,1990,1990,58.0,0.938,0.525,0.486,1.7899999999999998e-05,0.000103,0.0704,0.642986562448538,-0.14667243069928138,high,other
5A0aUvnfAEcmUx3hoXjI8R,5A0aUvnfAEcmUx3hoXjI8R,I'm So Into You,SWV,1992,1990,63.0,0.513,0.623,0.85,0.0624,0.00249,0.0513,0.45701190587069346,0.08384461716421827,middle,other
3NTwkFnd4dPcvpg43O3XW3,3NTwkFnd4dPcvpg43O3XW3,Pickin' Up The Pieces,Widespread Panic,1993,1990,50.0,0.633,0.52,0.589,0.0371,0.00172,0.0338,0.4769040924594387,-0.04247741861227752,middle,other
3lGBvPUgO7MJltUnBlOpe9,3lGBvPUgO7MJltUnBlOpe9,Mass Appeal,Gang Starr,1994,1990,61.0,0.726,0.616,0.8079999999999999,0.0208,0.276,0.252,0.4901325560548634,-0.19374436655824093,high,other
6P316E7tFylzpVrDrXVF9s,6P316E7tFylzpVrDrXVF9s,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",Judy Kuhn,1995,1990,61.0,0.19,0.253,0.308,0.919,1.21e-05,0.0421,-0.49957278900150354,0.2494451106833803,low,other
5cDfI3KOa64zbuUgD6a4hG,5cDfI3KOa64zbuUgD6a4hG,Blue,The Jayhawks,1995,1990,55.0,0.5720000000000001,0.364,0.527,0.225,0.0,0.0269,0.2645192626291181,-0.01581706757923219,middle,other
5wvxRlpUTSX9CE52yFZsIY,5wvxRlpUTSX9CE52yFZsIY,Cell Therapy,Goodie Mob,1995,1990,56.0,0.476,0.48,0.8490000000000001,0.0966,0.0,0.445,0.3908243145978716,0.11923461782602085,middle,other
2TIEeLrOQrGnO2D2OeDDJu,2TIEeLrOQrGnO2D2OeDDJu,Time Marches On,Tracy Lawrence,1996,1990,64.0,0.517,0.479,0.856,0.563,0.000164,0.0293,0.05346659828002055,0.2229427134569017,middle,other
7xdQBiKGzfN8ripbLkihWu,7xdQBiKGzfN8ripbLkihWu,Seminole Wind,John Anderson,1996,1990,56.0,0.575,0.3720000000000001,0.619,0.32299999999999995,1.39e-06,0.0319,0.20695799078537086,0.04170940002480918,middle,other
5cZqsjVs6MevCnAkasbEOX,5cZqsjVs6MevCnAkasbEOX,Break Stuff,Limp Bizkit,1999,1990,73.0,0.884,0.624,0.4320000000000001,0.0127,0.0005269999999999999,0.13,0.6209768397267623,-0.1066965378253455,high,other
2vEUFrRByOKob8yqOd6LuA,2vEUFrRByOKob8yqOd6LuA,Ghost Town,The Specials,2000,2000,63.0,0.7659999999999999,0.905,0.665,0.0492,0.338,0.0505,0.5030191389705289,-0.22419948399804032,high,other
5S0cvScXb33JVpjTiY9Ivi,5S0cvScXb33JVpjTiY9Ivi,Separated,Avant,2000,2000,55.0,0.48,0.643,0.7979999999999999,0.247,0.0,0.0276,0.2992808819155604,0.1506823306157628,middle,other
1jlG3KJ3gdYmhfuySFfpO1,1jlG3KJ3gdYmhfuySFfpO1,I'm with You,Avril Lavigne,2002,2000,70.0,0.406,0.208,0.457,0.08,0.0,0.0291,0.2491972739046218,-0.08399074338303236,middle,other
4FNm4ZJaUVLDCMXcqwS6zY,4FNm4ZJaUVLDCMXcqwS6zY,Stir It Up,Bob Marley & The Wailers,2002,2000,64.0,0.463,0.926,0.7509999999999999,0.642,0.208,0.104,-0.027552056669369787,0.20083235581906272,middle,other
57Xjny5yNzAcsxnusKmAfA,57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,2003,2000,74.0,0.6659999999999999,0.741,0.486,0.000563,0.789,0.033,0.2665165172935419,-0.6739097218432902,middle,other
4KliQFRlvNKnlVYzMMbSMq,4KliQFRlvNKnlVYzMMbSMq,A Favor House Atlantic,Coheed and Cambria,2003,2000,58.0,0.97,0.14400000000000002,0.294,0.0007059999999999999,0.0,0.265,0.5547694104571562,-0.2748970692220322,high,energetic_somber
7iU5Lm0gZ5HRu9YPlO8NpI,7iU5Lm0gZ5HRu9YPlO8NpI,Santa Monica - Remastered,Everclear,2004,2000,68.0,0.961,0.33,0.419,0.0838,0.0,0.117,0.5417981170664242,-0.18401136681628275,high,other
1CjQCQsl9FDb3WhjGcFOzG,1CjQCQsl9FDb3WhjGcFOzG,There Goes My Life,Kenny Chesney,2004,2000,57.0,0.483,0.218,0.5770000000000001,0.0337,6.22e-06,0.0324,0.3409684346139163,-0.08969988123161754,middle,other
4RCWB3V8V0dignt99LZ8vH,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,2005,2000,81.0,0.29100000000000004,0.298,0.6559999999999999,0.872,0.0,0.0293,-0.35639215108930905,0.2957347595447004,middle,other
0DkmhHO4yyqCJFjosmmWPU,0DkmhHO4yyqCJFjosmmWPU,Almost Easy,Avenged Sevenfold,2007,2000,63.0,0.959,0.338,0.378,3.5600000000000005e-05,0.000138,0.062,0.5987125381306527,-0.22759565953754723,high,other
25oOaleife6E2MIKmFkPvg,25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),"Young Thug, Future",2017,2010,75.0,0.597,0.298,0.8420000000000001,0.00252,0.0,0.0627,0.4751427627578523,-0.04443906507837757,middle,other
0fnFSQ6gujVisWKqWVgdkN,0fnFSQ6gujVisWKqWVgdkN,Часть 52.4 - Фиеста,Эрнест Хемингуэй,1926,1920,0.0,0.278,0.416,0.721,0.218,0.0,0.944,0.1794596632878929,0.23019238555153787,middle,other
2N8aRUZstu1zrNMS61GdJL,2N8aRUZstu1zrNMS61GdJL,Gurrumina - Instrumental (Remasterizado),Francisco Canaro,1927,1920,0.0,0.233,0.8170000000000001,0.7609999999999999,0.995,0.956,0.112,-0.6996545968712337,-0.2572105128712689,low,calm_positive
0Kk1Tp4m2uk5I6UwpXs3TS,0Kk1Tp4m2uk5I6UwpXs3TS,Com Que Roupa?,Noel Rosa,1930,1930,4.0,0.36,0.86,0.606,0.988,0.0023,0.0559,-0.2988941981041891,0.46243637389007486,middle,other
1yZyJXrTOChGEi0ZHe4opB,1yZyJXrTOChGEi0ZHe4opB,Nido de Amor - Remasterizado,Ignacio Corsini,1931,1930,0.0,0.193,0.879,0.6940000000000001,0.993,0.349,0.0867,-0.4940859617084389,0.2493416272841869,low,calm_positive
2ILxuejNwsEJfYw2W7CoFi,2ILxuejNwsEJfYw2W7CoFi,Tea For Two,"Jack Teagarden, Red Nichols & His Five Pennies",1932,1930,0.0,0.0943,0.405,0.563,0.992,0.906,0.0476,-0.8631091624644606,-0.34672233491424226,low,other
2zjWioNUL12eB8sRpRVejY,2zjWioNUL12eB8sRpRVejY,Last Chance,Frankie Goes To Bollywood,1934,1930,0.0,0.529,0.614,0.763,0.863,0.73,0.0427,-0.4159514058641077,-0.2552025633913296,middle,other
3aUOXv1BCuyhccjcaNKND7,3aUOXv1BCuyhccjcaNKND7,"Chopin: 24 Preludes, Op. 28: No. 19 in E-Flat Major","Frédéric Chopin, Alfred Cortot",1934,1930,2.0,0.116,0.397,0.267,0.988,0.888,0.0306,-0.8863655722897704,-0.4090175048886157,low,other
0LOCLC8KuNcRCRNSJniQaY,0LOCLC8KuNcRCRNSJniQaY,I Loves You Porgy,Carl Verheyen,1935,1930,3.0,0.229,0.111,0.471,0.939,0.736,0.036000000000000004,-0.7699633980709171,-0.3607394536993748,low,other
3Dd4LMqWBf8KnrXEVuJ3ny,3Dd4LMqWBf8KnrXEVuJ3ny,Tristeza do Jeca,Paraguassu,1938,1930,0.0,0.103,0.362,0.468,0.996,2.01e-05,0.0348,-0.5551600278745048,0.36259923002523625,low,other
6AUYtnjshAVaMBzaO0Z5Op,6AUYtnjshAVaMBzaO0Z5Op,Night and Day - Take 1,Billie Holiday,1939,1930,3.0,0.145,0.399,0.409,0.971,3.63e-06,0.0351,-0.5161405049739559,0.3402068210743239,low,other
1Dl61Mrya4RKoLUVBsIo7A,1Dl61Mrya4RKoLUVBsIo7A,Jaoon Kahan Tyaj Charan Tumhare,Vishnupant Pagnis,1939,1930,0.0,0.127,0.29600000000000004,0.338,0.988,0.795,0.0385,-0.8582706567000867,-0.34579007056318434,low,other
02jPpTMnhopiLuimWAtlHs,02jPpTMnhopiLuimWAtlHs,Ellinopoyles omorfes,Roza Eskenazi,1940,1940,0.0,0.4,0.887,0.578,0.991,0.938,0.0447,-0.6199497628087771,-0.31567999597024243,middle,other
0zrdcfLLi0JhIoNOV6BfZ8,0zrdcfLLi0JhIoNOV6BfZ8,"Minuet from ""Le Tombeau de Couperin""","Maurice Ravel, Oscar Levant",1942,1940,0.0,0.0371,0.124,0.47,0.994,0.894,0.0383,-0.9607144982326138,-0.4199011979803526,low,other
1AeWBPaha9o2JbF2tVAdPX,1AeWBPaha9o2JbF2tVAdPX,Putli Ka Nach,Anil Biswas,1942,1940,0.0,0.675,0.758,0.47,0.8640000000000001,0.00126,0.211,-0.08770339193528169,0.3033115436581994,middle,other
2T9TUlgRebwmggHK9x1WLy,2T9TUlgRebwmggHK9x1WLy,Duck Skrikes Back,אומן האור ומלך הסבון,1943,1940,0.0,0.8859999999999999,0.329,0.517,0.000151,0.7959999999999999,0.0441,0.29068526314256793,-0.8372846866758387,high,other
